"site_id","name","lat","lon","acres","state","notes"
"CO-DC-0030","Stream Data Centers Denver","39.83665","-105.0372","","CO","Status: operational; City: Westminster"
"TX-DC-0197","Stream Data Centers DFW III","33.01984","-96.69889","","TX","Status: operational; City: Plano"
"TX-DC-0198","Stream Data Centers DFW V","32.94818","-96.72972","","TX","Status: operational; City: Richardson"
"TX-DC-0199","Stream Data Centers DFW VI","33.01984","-96.69889","","TX","Status: operational; City: Plano"
"TX-DC-0200","Stream Data Centers DFW VII","32.91262","-96.63888","","TX","Status: operational; City: Garland"
"TX-DC-0201","Stream Data Centers DFW VIII-X","32.58902","-96.68527","","TX","Status: under_construction; City: Wilmer"
"TX-DC-0202","Stream Data Centers DFWA-1","32.91262","-96.63888","","TX","Status: operational; City: Garland"
"TX-DC-0203","Stream Data Centers Houston I","30.15799","-95.48938","","TX","Status: operational; City: The Woodlands"
"MN-DC-0039","Stream Data Centers Minneapolis I","44.78941","-93.60218","","MN","Status: operational; City: Chaska"
"MN-DC-0040","Stream Data Centers Minneapolis II","44.78941","-93.60218","","MN","Status: operational; City: Chaska"
"VA-DC-0173","Stream Data Centers NOVA I-II","38.89428","-77.4311","","VA","Status: operational; City: Chantilly"
"AZ-DC-0051","Stream Data Centers Phoenix","33.43532","-112.35821","","AZ","Status: operational; City: Goodyear"
"TX-DC-0204","Stream Data Centers San Antonio I","29.42412","-98.49363","","TX","Status: operational; City: San Antonio"
"TX-DC-0205","Stream Data Centers San Antonio II","29.42412","-98.49363","","TX","Status: operational; City: San Antonio"
"TX-DC-0206","Stream Data Centers San Antonio III-VII","29.42412","-98.49363","","TX","Status: under_construction; City: San Antonio"
"CA-DC-0137","Stream Data Centers Santa Clara I-II","37.23249","-121.69627","","CA","Status: operational; City: Santa Clara"
"CA-DC-0138","Stream Data Centers Santa Clara III","37.23249","-121.69627","","CA","Status: operational; City: Santa Clara"
"CA-DC-0139","Stream Data Centers Santa Clara IV","37.23249","-121.69627","","CA","Status: operational; City: Santa Clara"
"CA-DC-0140","Stream Data Centers Santa Clara V","37.52966","-122.04024","","CA","Status: operational; City: Newark"
"CA-DC-0141","Stream Data Centers Santa Clara VI","37.23249","-121.69627","","CA","Status: operational; City: Santa Clara"
"VA-DC-0174","Summit Data Centers Ashburn","39.04372","-77.48749","","VA","Status: operational; City: Ashburn"
"GA-DC-0059","Summit Data Centers Atlanta","33.749","-84.38798","","GA","Status: operational; City: Atlanta"
"IL-DC-0084","Summit Data Centers Chicago","41.85003","-87.65005","","IL","Status: operational; City: Chicago"
"CO-DC-0031","Summit Data Centers Denver","39.76204","-104.87635","","CO","Status: operational; City: Denver"
"CA-DC-0142","Summit Data Centers San Jose","37.33939","-121.89496","","CA","Status: operational; City: San Jose"
"WA-DC-0039","Summit Data Centers Seattle","47.60621","-122.33207","","WA","Status: operational; City: Seattle"
"IN-DC-0019","Surge Development Hancock MegaSite","39.78504","-85.76942","","IN","Status: paused; City: Greenfield"
"NV-DC-0020","Switch Citadel Campus","39.53491","-119.75269","","NV","Status: operational; City: Sparks"
"NV-DC-0021","Switch CORE Campus","36.17497","-115.13722","","NV","Status: operational; City: Las Vegas"
"NV-DC-0022","Switch Jones Boulevard AI Factories","36.17497","-115.13722","","NV","Status: under_construction; City: Las Vegas"
"GA-DC-0060","Switch KEEP 2.0 Atlanta North","34.16533","-84.80231","","GA","Status: under_construction; City: Cartersville"
"GA-DC-0061","Switch KEEP 2.0 Atlanta North Campus","34.16533","-84.80231","","GA","Status: under_construction; City: Cartersville"
"GA-DC-0062","Switch KEEP Campus","33.794","-84.66049","","GA","Status: operational; City: Lithia Springs"
"MI-DC-0015","Switch Pyramid Campus","42.96336","-85.66809","","MI","Status: operational; City: Grand Rapids"
"TX-DC-0207","Switch The Rock Campus","30.50826","-97.6789","","TX","Status: under_construction; City: Round Rock"
"GA-DC-0063","T5 Data Centers @Atlanta I","34.07538","-84.29409","","GA","Status: operational; City: Alpharetta"
"GA-DC-0064","T5 Data Centers @Atlanta III","33.794","-84.66049","","GA","Status: operational; City: Lithia Springs"
"GA-DC-0065","T5 Data Centers @Atlanta IV","33.51789","-84.66965","","GA","Status: under_construction; City: Palmetto"
"NC-DC-0025","T5 Data Centers @Charlotte","35.24513","-81.34119","","NC","Status: operational; City: Kings Mountain"
"IL-DC-0085","T5 Data Centers @Chicago I","42.00392","-87.97035","","IL","Status: operational; City: Elk Grove Village"
"IL-DC-0086","T5 Data Centers @Chicago II","42.00392","-87.97035","","IL","Status: operational; City: Elk Grove Village"
"IL-DC-0087","T5 Data Centers @Chicago III","41.91725","-87.89562","","IL","Status: under_construction; City: Northlake"
"IL-DC-0088","T5 Data Centers @Chicago IV","42.34447","-88.04175","","IL","Status: announced; City: Grayslake"
"OH-DC-0068","T5 Data Centers @Cincinnati","39.12711","-84.51439","","OH","Status: operational; City: Cincinnati"
"OH-DC-0069","T5 Data Centers @Cleveland","41.4995","-81.69541","","OH","Status: operational; City: Cleveland"
"CO-DC-0032","T5 Data Centers @Colorado Springs","38.83388","-104.82136","","CO","Status: operational; City: Colorado Springs"
"TX-DC-0208","T5 Data Centers @Dallas I","33.01984","-96.69889","","TX","Status: operational; City: Plano"
"TX-DC-0209","T5 Data Centers @Dallas III","33.01984","-96.69889","","TX","Status: operational; City: Plano"
"CA-DC-0143","T5 Data Centers @Los Angeles","33.91918","-118.41647","","CA","Status: operational; City: El Segundo"
"MN-DC-0041","T5 Data Centers @Minneapolis","44.97997","-93.26384","","MN","Status: operational; City: Minneapolis"
"NY-DC-0022","T5 Data Centers @New York","41.14565","-73.82375","","NY","Status: operational; City: Briarcliff Manor"
"OR-DC-0032","T5 Data Centers @Portland","45.52289","-122.98983","","OR","Status: operational; City: Hillsboro"
"CA-DC-0144","T5 Data Centers @Silicon Valley","37.52966","-122.04024","","CA","Status: operational; City: Newark"
"VA-DC-0175","TECfusions - Clarksville Data Center","36.62403","-78.55694","","VA","Status: operational; City: Clarksville"
"VA-DC-0176","TECfusions - Clarksville Expansion","36.62403","-78.55694","","VA","Status: under_construction; City: Clarksville"
"VA-DC-0177","TECfusions - Greenlin Park","39.11566","-77.5636","","VA","Status: approved; City: Leesburg"
"PA-DC-0027","TECfusions - Keystone Connect","40.56979","-79.76477","","PA","Status: announced; City: New Kensington"
"AZ-DC-0052","TECfusions - Tucson Data Center","32.22174","-110.92648","","AZ","Status: operational; City: Tucson"
"KY-DC-0007","TenKey LandCo Franklin","38.23915","-84.87707","","KY","Status: approved; City: Franklin"
"NY-DC-0023","TeraWulf Lake Mariner","43.33006","-78.55475","","NY","Status: operational; City: Barker"
"PA-DC-0028","TeraWulf Nautilus Cryptomine","40.86453","-75.81103","","PA","Status: operational; City: Nesquehoning"
"TX-DC-0210","Tesla Cortex","29.88702","-96.27791","","TX","Status: operational; City: Austin"
"CA-DC-0145","Tesla Sacramento","38.44932","-121.34424","","CA","Status: operational; City: Sacramento"
"CA-DC-0146","Tesla San Jose Dojo","37.33939","-121.89496","","CA","Status: operational; City: San Jose"
"MI-DC-0016","Thor Equities Augusta Township","42.12895","-83.59915","","MI","Status: announced; City: Augusta Township"
"GA-DC-0066","Thor Equities LaGrange","33.03929","-85.03133","","GA","Status: under_construction; City: LaGrange"
"OH-DC-0070","Thor Equities Ohio","40.86949","-84.58412","","OH","Status: announced; City: Van Wert"
"OH-DC-0071","Thor Equities Van Wert","40.86949","-84.58412","","OH","Status: announced; City: Van Wert"
"PA-DC-0029","TierPoint Allentown TekPark","40.53676","-75.6313","","PA","Status: operational; City: Breinigsville"
"MD-DC-0009","TierPoint Baltimore","38.48484","-75.82466","","MD","Status: operational; City: Baltimore"
"MD-DC-0010","TierPoint Baltimore BWI","39.20344","-76.66219","","MD","Status: operational; City: Linthicum Heights"
"PA-DC-0030","TierPoint Bethlehem","40.62593","-75.37046","","PA","Status: operational; City: Bethlehem"
"MA-DC-0018","TierPoint Boston Andover","42.65843","-71.137","","MA","Status: operational; City: Andover"
"MA-DC-0019","TierPoint Boston Marlborough","42.34593","-71.55229","","MA","Status: operational; City: Marlborough"
"NC-DC-0026","TierPoint Charlotte Center Park","35.22709","-80.84313","","NC","Status: operational; City: Charlotte"
"NC-DC-0027","TierPoint Charlotte North Myers","35.22709","-80.84313","","NC","Status: operational; City: Charlotte"
"IL-DC-0089","TierPoint Chicago Polk","41.85003","-87.65005","","IL","Status: operational; City: Chicago"
"IL-DC-0090","TierPoint Chicago West","41.85003","-87.65005","","IL","Status: operational; City: Chicago"
"TX-DC-0211","TierPoint Dallas","32.76663","-96.77787","","TX","Status: operational; City: Dallas"
"TX-DC-0212","TierPoint Dallas Allen","33.10317","-96.67055","","TX","Status: operational; City: Allen"
"TX-DC-0213","TierPoint Dallas Fort Worth","32.72541","-97.32085","","TX","Status: operational; City: Fort Worth"
"FL-DC-0039","TierPoint Jacksonville","30.33218","-81.65565","","FL","Status: operational; City: Jacksonville"
"KS-DC-0010","TierPoint Kansas City Lenexa","38.95362","-94.73357","","KS","Status: operational; City: Lenexa"
"PA-DC-0031","TierPoint Lehigh Valley","40.62593","-75.37046","","PA","Status: operational; City: Bethlehem"
"AR-DC-0004","TierPoint Little Rock","34.74648","-92.28959","","AR","Status: operational; City: Little Rock"
"WI-DC-0019","TierPoint Milwaukee","43.02172","-87.92908","","WI","Status: operational; City: Milwaukee"
"TN-DC-0024","TierPoint Nashville","35.15496","-86.09218","","TN","Status: operational; City: Franklin"
"NY-DC-0024","TierPoint New York Hawthorne 11 Skyline","41.10732","-73.79597","","NY","Status: operational; City: Hawthorne"
"NY-DC-0025","TierPoint New York Hawthorne 17 Skyline","41.10732","-73.79597","","NY","Status: operational; City: Hawthorne"
"OK-DC-0013","TierPoint Oklahoma City 4114 Perimeter","35.46756","-97.51643","","OK","Status: operational; City: Oklahoma City"
"OK-DC-0014","TierPoint Oklahoma City 4121 Perimeter","35.46756","-97.51643","","OK","Status: operational; City: Oklahoma City"
"NE-DC-0012","TierPoint Omaha Bellevue","41.13667","-95.89084","","NE","Status: operational; City: Bellevue"
"NE-DC-0013","TierPoint Omaha Midlands","41.15444","-96.04224","","NE","Status: operational; City: Papillion"
"PA-DC-0032","TierPoint Philadelphia","40.00764","-75.13396","","PA","Status: operational; City: Philadelphia"
"NC-DC-0028","TierPoint Raleigh","35.7721","-78.63861","","NC","Status: operational; City: Raleigh"
"NC-DC-0029","TierPoint Raleigh RTP","36.036","-78.87632","","NC","Status: operational; City: Durham"
"WA-DC-0040","TierPoint Seattle","47.60621","-122.33207","","WA","Status: operational; City: Seattle"
"SD-DC-0001","TierPoint Sioux Falls East","43.54369","-96.72796","","SD","Status: operational; City: Sioux Falls"
"SD-DC-0002","TierPoint Sioux Falls West","43.54369","-96.72796","","SD","Status: operational; City: Sioux Falls"
"WA-DC-0041","TierPoint Spokane 23017 E Mission","47.67591","-117.11821","","WA","Status: operational; City: Liberty Lake"
"WA-DC-0042","TierPoint Spokane 23403 E Mission","47.67591","-117.11821","","WA","Status: operational; City: Liberty Lake"
"MO-DC-0014","TierPoint St Louis Locust","38.64068","-90.44341","","MO","Status: operational; City: St. Louis"
"MO-DC-0015","TierPoint St Louis Millpark","38.71311","-90.42984","","MO","Status: operational; City: Maryland Heights"
"MO-DC-0016","TierPoint St Louis Olive","38.64068","-90.44341","","MO","Status: operational; City: St. Louis"
"OK-DC-0015","TierPoint Tulsa Archer","36.12108","-95.94148","","OK","Status: operational; City: Tulsa"
"OK-DC-0016","TierPoint Tulsa State Farm","36.12108","-95.94148","","OK","Status: operational; City: Tulsa"
"PA-DC-0033","TierPoint Valley Forge","40.1215","-75.3399","","PA","Status: operational; City: Norristown"
"CT-DC-0003","TierPoint Waterbury","41.55815","-73.0515","","CT","Status: operational; City: Waterbury"
"SC-DC-0010","TigerDC - Project Spero SC1","34.93126","-81.99068","","SC","Status: cancelled; City: Spartanburg"
"SC-DC-0011","TigerDC - Spartanburg Bitcoin Mining Facility","34.93126","-81.99068","","SC","Status: operational; City: Spartanburg"
"AZ-DC-0053","Tract - Buckeye Tech Corridor","33.37032","-112.58378","","AZ","Status: permitting; City: Buckeye"
"VA-DC-0178","Tract - Hanover Technology Park","37.75903","-77.47998","","VA","Status: permitting; City: Ashland"
"VA-DC-0179","Tract - Mountain Road Technology Park","37.75903","-77.47998","","VA","Status: permitting; City: Ashland"
"NV-DC-0023","Tract - Peru Shelf Technology Park","39.52963","-119.8138","","NV","Status: under_construction; City: Reno"
"AZ-DC-0054","Tract - Phoenix West Valley Campus","33.37032","-112.58378","","AZ","Status: permitting; City: Buckeye"
"UT-DC-0022","Tract - Pole Canyon Technology Park","40.31412","-112.00688","","UT","Status: announced; City: Eagle Mountain"
"UT-DC-0023","Tract - Pony Express Technology Park","40.31412","-112.00688","","UT","Status: announced; City: Eagle Mountain"
"NV-DC-0024","Tract - Reno Portfolio (Storey County)","39.52963","-119.8138","","NV","Status: under_construction; City: Reno"
"NV-DC-0025","Tract - Sapphire Technology Park","39.52963","-119.8138","","NV","Status: under_construction; City: Reno"
"NV-DC-0026","Tract - Silver Springs Technology Park","39.41547","-119.22461","","NV","Status: announced; City: Silver Springs"
"NV-DC-0027","Tract - South Valley Technology Park","39.52963","-119.8138","","NV","Status: announced; City: Reno"
"TX-DC-0214","Tract - Uhland Mega-Campus","29.95772","-97.78611","","TX","Status: announced; City: Uhland"
"GA-DC-0067","Trammell Crow Forsyth Technology Campus","34.22551","-84.12502","","GA","Status: announced; City: Forsyth"
"NC-DC-0030","Trammell Crow Salisbury Data Center","35.67097","-80.47423","","NC","Status: announced; City: Salisbury"
"VA-DC-0180","Trammell Crow Stafford County Data Center","38.4207","-77.45743","","VA","Status: announced; City: Stafford"
"WA-DC-0043","Trammell Crow West Richland Data Center","46.3043","-119.36141","","WA","Status: announced; City: West Richland"
"GA-DC-0068","Trammell Crow White Oak Technology Park","31.74928","-82.28898","","GA","Status: announced; City: Appling"
"GA-DC-0069","Trammell Crow Winston Data Center","33.72511","-84.82494","","GA","Status: announced; City: Winston"
"NE-DC-0014","Travelers Ramapo Ridge Data Center","41.08194","-96.13446","","NE","Status: operational; City: Springfield"
"MI-DC-0017","UM-LANL Joint Research Computing Facility","42.21324","-83.59904","","MI","Status: announced; City: Ypsilanti Township"
"MI-DC-0018","University of Michigan ARC-ISR","42.27756","-83.74088","","MI","Status: operational; City: Ann Arbor"
"MI-DC-0019","University of Michigan Data Center","42.27756","-83.74088","","MI","Status: operational; City: Ann Arbor"
"NJ-DC-0042","UPS Ramapo Ridge","41.08871","-74.14376","","NJ","Status: operational; City: Mahwah"
"GA-DC-0070","UPS Windward","34.07538","-84.29409","","GA","Status: operational; City: Alpharetta"
"OR-DC-0033","US Signal Bend OR","44.05817","-121.31531","","OR","Status: operational; City: Bend"
"IL-DC-0091","US Signal Chicago Aurora","41.76058","-88.32007","","IL","Status: operational; City: Aurora"
"IL-DC-0092","US Signal Chicago Oak Brook","41.83281","-87.92895","","IL","Status: operational; City: Oak Brook"
"CO-DC-0033","US Signal Denver","39.64777","-104.98776","","CO","Status: operational; City: Englewood"
"IA-DC-0019","US Signal Des Moines","41.61166","-93.88523","","IA","Status: operational; City: Waukee"
"MI-DC-0020","US Signal Detroit Metro","42.20476","-83.48521","","MI","Status: operational; City: Belleville"
"MI-DC-0021","US Signal Detroit North","42.68753","-83.2341","","MI","Status: operational; City: Auburn Hills"
"MI-DC-0022","US Signal Detroit Southfield","42.47337","-83.22187","","MI","Status: operational; City: Southfield"
"MI-DC-0023","US Signal Grand Rapids East","42.86947","-85.64475","","MI","Status: operational; City: Kentwood"
"MI-DC-0024","US Signal Grand Rapids South","42.81225","-85.72281","","MI","Status: operational; City: Byron Center"
"IN-DC-0020","US Signal Indianapolis","39.76838","-86.15804","","IN","Status: operational; City: Indianapolis"
"IN-DC-0021","US Signal Indianapolis North","39.76838","-86.15804","","IN","Status: operational; City: Indianapolis"
"WI-DC-0020","US Signal Madison","43.07305","-89.40123","","WI","Status: operational; City: Madison"
"WI-DC-0021","US Signal Madison Fitchburg","42.96083","-89.46984","","WI","Status: operational; City: Fitchburg"
"MN-DC-0042","US Signal Minneapolis","44.85469","-93.47079","","MN","Status: operational; City: Eden Prairie"
"AZ-DC-0055","US Signal Phoenix","33.35283","-111.78903","","AZ","Status: operational; City: Gilbert"
"IN-DC-0022","US Signal South Bend","41.68338","-86.25001","","IN","Status: operational; City: South Bend"
"CA-DC-0147","Valley Oak Partners Fremont","37.54827","-121.98857","","CA","Status: announced; City: Fremont"
"VA-DC-0181","Vantage Ashburn I (VA1)","39.00622","-77.4286","","VA","Status: operational; City: Sterling"
"VA-DC-0182","Vantage Ashburn II (VA2)","39.00622","-77.4286","","VA","Status: under_construction; City: Sterling"
"VA-DC-0183","Vantage Ashburn III (VA3)","39.04372","-77.48749","","VA","Status: under_construction; City: Ashburn"
"GA-DC-0071","Vantage College Park (Stacks Rd)","33.65344","-84.44937","","GA","Status: announced; City: College Park"
"GA-DC-0072","Vantage Douglasville","33.7515","-84.74771","","GA","Status: under_construction; City: Douglasville"
"VA-DC-0184","Vantage Fredericksburg (VA4)","38.24818","-77.42109","","VA","Status: under_construction; City: Fredericksburg"
"TX-DC-0215","Vantage Frontier (Shackelford County)","32.72345","-99.2973","","TX","Status: under_construction; City: Albany"
"WI-DC-0022","Vantage Lighthouse (Port Washington)","43.38722","-87.87564","","WI","Status: under_construction; City: Port Washington"
"OH-DC-0072","Vantage Millersport (OH2)","39.90006","-82.53405","","OH","Status: announced; City: Millersport"
"OH-DC-0073","Vantage New Albany (OH1)","40.08117","-82.80879","","OH","Status: under_construction; City: New Albany"
"AZ-DC-0056","Vantage Phoenix (AZ1)","33.43532","-112.35821","","AZ","Status: operational; City: Goodyear"
"IN-DC-0023","Vantage Pittsboro","39.86393","-86.46694","","IN","Status: permitting; City: Pittsboro"
"WA-DC-0044","Vantage Quincy (WA1)","47.2343","-119.85255","","WA","Status: operational; City: Quincy"
"NV-DC-0028","Vantage Reno (NV1)","39.53491","-119.75269","","NV","Status: under_construction; City: Sparks"
"TX-DC-0216","Vantage San Antonio (TX1)","29.42412","-98.49363","","TX","Status: under_construction; City: San Antonio"
"CA-DC-0148","Vantage Santa Clara I (CA1)","37.23249","-121.69627","","CA","Status: operational; City: Santa Clara"
"CA-DC-0149","Vantage Santa Clara II (CA2)","37.23249","-121.69627","","CA","Status: operational; City: Santa Clara"
"CA-DC-0150","Vantage Santa Clara III (CA3)","37.23249","-121.69627","","CA","Status: operational; City: Santa Clara"
"GA-DC-0073","Vantage Westlake","33.59259","-84.67294","","GA","Status: announced; City: South Fulton"
"WI-DC-0023","Viridian Janesville Data Center","42.68279","-89.01872","","WI","Status: announced; City: Janesville"
"PA-DC-0034","Western Hospitality Partners Archbald","41.4948","-75.53685","","PA","Status: announced; City: Archbald"
"IL-DC-0093","Western Hospitality Partners Braidwood","41.26503","-88.21228","","IL","Status: paused; City: Braidwood"
"AL-DC-0010","Western Hospitality Partners Childersburg","33.27817","-86.35498","","AL","Status: announced; City: Childersburg"
"KY-DC-0008","Western Hospitality Partners Kentuckiana","38.25424","-85.75941","","KY","Status: cancelled; City: Louisville"
"GA-DC-0074","Western Hospitality Partners LaGrange","33.03929","-85.03133","","GA","Status: announced; City: LaGrange"
"IN-DC-0024","Western Hospitality Partners New Carlisle","41.70032","-86.50946","","IN","Status: rejected; City: New Carlisle"
"KY-DC-0009","Western Hospitality Partners Oldham County","38.40757","-85.37885","","KY","Status: cancelled; City: La Grange"
"IL-DC-0094","Western Hospitality Partners Pekin","40.56754","-89.64066","","IL","Status: announced; City: Pekin"
"IN-DC-0025","Western Hospitality Partners South Bend","41.68338","-86.25001","","IN","Status: announced; City: South Bend"
"GA-DC-0075","xAI Atlanta","33.749","-84.38798","","GA","Status: operational; City: Atlanta"
"TN-DC-0025","xAI Colossus 1","35.14953","-90.04898","","TN","Status: operational; City: Memphis"
"TN-DC-0026","xAI Colossus 2","35.14953","-90.04898","","TN","Status: under_construction; City: Memphis"
"TN-DC-0027","xAI Colossus 3","35.14953","-90.04898","","TN","Status: announced; City: Memphis"
"TX-DC-0217","Yondr Dallas","32.59208","-96.75611","","TX","Status: announced; City: Lancaster"
"VA-DC-0185","Yondr Northern Virginia","39.11566","-77.5636","","VA","Status: operational; City: Leesburg"
"VA-DC-0186","Yondr Northern Virginia Expansion","39.11566","-77.5636","","VA","Status: under_construction; City: Leesburg"
"NM-DC-0010","Zenith Volts Corp - Roswell Data Center","33.39437","-104.52491","","NM","Status: approved; City: Roswell"
